id,entrance_exam,tutoring,tutoring_text,exit_exam
37,93.44639534018064,FALSE,No tutor,82.02735735771196
38,82.33103947391561,FALSE,No tutor,49.70099128235405
39,84.66401322158757,FALSE,No tutor,68.527888102544
40,91.22577602618772,FALSE,No tutor,76.03632422487257
41,89.17583674186551,FALSE,No tutor,72.79212844705462
42,82.13539597959483,TRUE,Tutor,80.11014973797089
43,90.54360048200147,FALSE,No tutor,79.51641855267063
44,90.29856791503616,FALSE,No tutor,80.06486783905461
45,91.56763411085227,FALSE,No tutor,61.80674852504107
46,92.76793865221444,FALSE,No tutor,66.49895601487766
47,85.40191332005934,FALSE,No tutor,64.4545929833678
48,85.06130937840983,FALSE,No tutor,66.38114165967838
49,96.29529324235315,FALSE,No tutor,80.31751234947747
50,86.11953154935148,FALSE,No tutor,72.78541369020522
51,91.5813350555496,FALSE,No tutor,77.77565809670858
52,90.7363093653447,FALSE,No tutor,71.6417031787563
53,80.37917749889458,TRUE,Tutor,74.02633485242498
54,66.80812577786283,TRUE,Tutor,63.41222650814743
55,36.857111255526135,TRUE,Tutor,49.07145897728749
56,88.31091888535894,TRUE,Tutor,74.20512645683766
57,92.00050158278945,FALSE,No tutor,60.073224811729794
58,78.35429194301017,FALSE,No tutor,54.71597555975703
59,87.15352584061259,TRUE,Tutor,82.88939770322455
60,77.9048298301843,TRUE,Tutor,67.64070978855221
61,91.83766831998624,FALSE,No tutor,67.2104782308913
62,71.6095779955374,FALSE,No tutor,59.86213870315615
63,77.66216952674515,FALSE,No tutor,70.20784780977286
64,84.52856967656352,TRUE,Tutor,72.39540252400766
65,83.34041418518302,FALSE,No tutor,66.16900615910737
66,64.85851314454592,FALSE,No tutor,60.09852814463969
67,80.24223042041334,FALSE,No tutor,57.26392921903904
68,93.80589212362926,FALSE,No tutor,63.407792595187715
69,82.65356017557754,FALSE,No tutor,58.91428459830037
70,80.61550286838394,FALSE,No tutor,71.64645476463033
71,80.49674044233959,FALSE,No tutor,57.25683047061149
72,93.67442922217452,FALSE,No tutor,77.20054289414566
73,80.5545873461934,FALSE,No tutor,61.95113381589155
74,59.92066305772923,FALSE,No tutor,53.50413618756943
75,63.6938259752578,TRUE,Tutor,71.9798454589046
76,67.09980970913017,FALSE,No tutor,58.99878069464988
77,83.83128249491422,FALSE,No tutor,64.12480972384338
78,80.82455063403957,FALSE,No tutor,54.33457788857877
79,92.3058636407378,FALSE,No tutor,72.51310300000901
80,78.655088667661,FALSE,No tutor,61.99046430507722
81,73.20107501127133,TRUE,Tutor,80.5321291253795
82,35.074855147901744,TRUE,Tutor,47.2738726238111
83,55.93433394889268,FALSE,No tutor,51.316653693265515
84,85.04519002286482,TRUE,Tutor,72.20402589101076
85,91.80347443831752,FALSE,No tutor,73.97212365484641
86,56.706028716271426,TRUE,Tutor,48.5457728216535
87,70.01718538354318,FALSE,No tutor,61.08508217674726
88,84.77795031704946,FALSE,No tutor,66.43062556544899
89,76.65316248359811,TRUE,Tutor,74.14312740865113
90,85.13279617214215,FALSE,No tutor,60.40067393190108
91,74.8534703969396,FALSE,No tutor,67.94114820336297
92,89.59099700835496,TRUE,Tutor,78.18860926197124
93,74.83157304908616,TRUE,Tutor,67.66382643741528
94,71.23796997991847,FALSE,No tutor,69.0190402374244
95,78.63794235042356,TRUE,Tutor,72.49783886629832
96,80.8899629397619,FALSE,No tutor,69.7941030082528
97,86.91543436056969,FALSE,No tutor,55.946375720907405
98,91.5889802207571,FALSE,No tutor,64.89617793736537
99,59.94513917328859,TRUE,Tutor,75.76437008310631
100,77.40114333885269,FALSE,No tutor,55.872630526504054
101,60.40653459644139,TRUE,Tutor,63.46368092510246
102,92.70713800932697,FALSE,No tutor,75.4800883847168
103,74.81616776304504,FALSE,No tutor,65.08277609670434
104,64.27435359316851,TRUE,Tutor,75.68589197107119
105,78.21457684935373,FALSE,No tutor,60.96985317909562
106,80.82150874852307,FALSE,No tutor,75.81352996819845
107,88.4031710129749,FALSE,No tutor,70.28138680821695
108,62.41507282421869,TRUE,Tutor,62.48500450356897
109,76.4082745405936,TRUE,Tutor,72.54703015894587
110,86.70864342835692,TRUE,Tutor,71.07219117174962
111,94.63448658215509,FALSE,No tutor,71.92024418863375
112,86.76377558119913,FALSE,No tutor,74.48169299174678
113,73.75081756685455,FALSE,No tutor,48.36451064942078
114,55.603236690089815,TRUE,Tutor,73.09287069412642
115,73.24793242569066,FALSE,No tutor,69.06035361027799
116,92.11902554031491,FALSE,No tutor,77.42357493118855
117,64.37938350267208,FALSE,No tutor,67.03417783462832
118,95.46481026772229,FALSE,No tutor,59.71281785725985
119,83.33121381324564,FALSE,No tutor,57.790868269256414
120,82.64031274794661,FALSE,No tutor,54.33529208942149
121,96.9511365816474,FALSE,No tutor,77.9276966736438
122,58.11044352458965,TRUE,Tutor,63.38051548429384
123,86.60790196556749,FALSE,No tutor,59.18261457210956
124,82.89144281276177,TRUE,Tutor,71.8192933101205
125,65.12882694692695,TRUE,Tutor,66.30854254961139
126,79.5409331067348,FALSE,No tutor,72.71286921683458
127,67.89946348750205,FALSE,No tutor,56.45271479534135
128,70.33336258318415,FALSE,No tutor,61.53522450741246
129,72.80215346705099,FALSE,No tutor,66.16147974049605
130,68.06298734530031,TRUE,Tutor,74.10497934316146
131,71.38740154941505,FALSE,No tutor,58.748386402218216
132,83.4866982153814,FALSE,No tutor,62.49866157928981
133,76.099970863836,FALSE,No tutor,54.01486766186122
134,75.67139167524815,FALSE,No tutor,59.85724208386247
135,81.46609948144308,FALSE,No tutor,62.09611827685876
136,91.08841393865194,FALSE,No tutor,74.16486474143517
137,89.32341518891465,FALSE,No tutor,68.85226907229415
138,83.66152888417314,FALSE,No tutor,61.24929211735032
139,89.0932313312744,FALSE,No tutor,82.08275987760334
140,81.84673449255949,TRUE,Tutor,76.66254627776905
141,83.98761214119776,FALSE,No tutor,66.6679722939132
142,80.69536028715936,FALSE,No tutor,67.165337912018
143,70.17229638774619,FALSE,No tutor,59.682671219817266
144,65.40756508824556,TRUE,Tutor,79.56733697867557
145,35.92486064760146,TRUE,Tutor,50.16061448974667
146,78.90674853502779,FALSE,No tutor,64.42969914261353
147,82.70672991326897,TRUE,Tutor,80.00167308222888
148,77.04534597235848,FALSE,No tutor,66.5969288475394
149,82.87219997147834,FALSE,No tutor,65.50121249145404
150,96.37479151568884,FALSE,No tutor,73.73923399693774
151,44.09561158322936,TRUE,Tutor,61.498411034650644
152,88.99199865919529,FALSE,No tutor,66.89948318063924
153,91.71027966222547,FALSE,No tutor,65.00669000899286
154,73.58579194101526,FALSE,No tutor,54.81292380084639
155,78.32960744331393,FALSE,No tutor,55.9878721462855
156,99.14065744959582,FALSE,No tutor,67.83245115791843
157,79.40418999481246,FALSE,No tutor,67.35177572104814
158,70.03080637283254,FALSE,No tutor,60.20980062715395
159,58.313526652017146,FALSE,No tutor,43.3334655263319
160,51.25367177182898,TRUE,Tutor,55.55723446299335
161,85.21203393725378,TRUE,Tutor,74.79878884194075
162,63.53662598562274,TRUE,Tutor,55.63045769153179
163,80.92728963694805,TRUE,Tutor,80.03737514343126
164,85.57961623980916,TRUE,Tutor,77.59191238108865
165,99.31770339663863,FALSE,No tutor,76.55945584494224
166,88.48624016528912,FALSE,No tutor,68.17360911048561
167,68.46337562391851,TRUE,Tutor,70.36007144439297
168,68.18437217810053,FALSE,No tutor,48.371709542562414
169,65.50954894739884,TRUE,Tutor,66.68182881449044
170,90.27356401495464,FALSE,No tutor,69.60777252194326
171,74.93270806682621,FALSE,No tutor,67.40553437167551
172,97.47134322811345,FALSE,No tutor,76.86162439420544
173,68.51921688924261,TRUE,Tutor,79.33705634799168
174,63.71388429000494,TRUE,Tutor,63.521920497903885
175,74.5127794840158,FALSE,No tutor,55.077120311695154
176,63.61913495145497,TRUE,Tutor,63.54418029090641
177,72.1021618499021,FALSE,No tutor,58.39379722042038
178,62.170815057431525,TRUE,Tutor,64.52847092968057
179,52.86741234100598,TRUE,Tutor,60.87123275072287
180,77.22611660567837,FALSE,No tutor,49.24827002713736
181,91.62968633181988,FALSE,No tutor,68.12358976125871
182,69.94356779790598,TRUE,Tutor,57.7071078504182
183,83.79775350242119,FALSE,No tutor,63.21182304740447
184,41.592669260594164,TRUE,Tutor,51.79866698772468
185,95.21420726592763,FALSE,No tutor,76.58465724599155
186,84.00536441214805,FALSE,No tutor,67.46709778263718
187,69.86112281584346,TRUE,Tutor,73.61417805411224
188,80.21661693972867,TRUE,Tutor,72.00272381855842
189,86.40914284504487,FALSE,No tutor,64.87298965764026
190,82.47927049203373,FALSE,No tutor,60.17372682949621
191,65.29426076570584,TRUE,Tutor,74.09602525189533
192,64.5793473428375,TRUE,Tutor,68.34612654880621
193,72.5724683995726,TRUE,Tutor,57.46004686514439
194,87.03968564681229,FALSE,No tutor,72.10150158658874
195,64.17390444394366,TRUE,Tutor,69.76601705199832
196,87.3218069688907,FALSE,No tutor,63.59760484023842
197,74.4946968397575,FALSE,No tutor,66.67984355873755
198,82.75659979751383,FALSE,No tutor,56.575376221606156
199,82.0502318186581,TRUE,Tutor,72.58091758051384
200,89.95977547017749,FALSE,No tutor,69.27373827113257
201,75.75909063815128,FALSE,No tutor,73.06395308799692
202,71.95422285766969,FALSE,No tutor,63.59088494660648
203,91.30523500236394,FALSE,No tutor,52.969986429324855
204,81.76286996797305,TRUE,Tutor,78.04836790127902
205,77.27967370157717,FALSE,No tutor,58.188546895538686
206,66.10327132626593,TRUE,Tutor,78.23126547984941
207,76.77189766471575,FALSE,No tutor,57.44765873343323
208,70.0405837999153,TRUE,Tutor,57.32197078802879
209,91.48408918823478,FALSE,No tutor,80.6999464546675
210,63.36877060004626,TRUE,Tutor,59.52079102891686
211,63.18305175948098,FALSE,No tutor,53.91758619981947
212,73.26896881790739,FALSE,No tutor,64.38572506010617
213,45.72326523963824,TRUE,Tutor,64.86565947967838
214,70.2259077579605,FALSE,No tutor,61.019239295237256
215,73.02489707394065,FALSE,No tutor,68.97932513744382
216,72.95395188247072,FALSE,No tutor,51.93724099961204
217,69.54821626903743,TRUE,Tutor,70.65534218033082
218,54.327338981116604,TRUE,Tutor,51.48732765687912
219,69.22578340864796,TRUE,Tutor,69.79446275658594
220,64.50920671673909,TRUE,Tutor,72.55074449395241
221,91.81857974869978,FALSE,No tutor,79.82842994436388
222,83.39477146921479,FALSE,No tutor,75.78907905429048
223,92.54449089715524,FALSE,No tutor,72.41867824642938
224,73.14596957241892,FALSE,No tutor,73.48915799231482
225,70.21484313376183,FALSE,No tutor,70.13862181284462
226,56.628508261820585,TRUE,Tutor,64.68147652355756
227,83.09754194080745,FALSE,No tutor,52.0600953428066
228,75.00620199243339,FALSE,No tutor,61.55799801456264
229,96.07937207344712,FALSE,No tutor,73.01138831525682
230,71.56709747395085,FALSE,No tutor,59.21748691359503
231,87.11818116823405,TRUE,Tutor,72.88380218715926
232,81.52534875788065,FALSE,No tutor,77.711015726985
233,70.62833627300992,FALSE,No tutor,59.94204677996835
234,64.42967015975366,TRUE,Tutor,62.1263601959814
235,82.47775109668879,FALSE,No tutor,67.54361480146267
236,64.33588246924683,TRUE,Tutor,65.3628340155114
237,86.93922792654188,TRUE,Tutor,70.88615124532501
238,60.97462036617822,TRUE,Tutor,66.62281108229222
239,77.88091256609344,FALSE,No tutor,60.2397355736845
240,71.95636076795432,FALSE,No tutor,71.18137537978762
241,68.84274733225502,TRUE,Tutor,70.85507538923883
242,87.51081538156505,FALSE,No tutor,64.06380369293328
243,60.84737473911912,TRUE,Tutor,64.1312343068877
244,88.7179283781494,FALSE,No tutor,78.44495712243
245,71.94952088922034,FALSE,No tutor,61.50262479456876
246,89.08467943254503,FALSE,No tutor,63.800052109232254
247,81.62977156012849,FALSE,No tutor,70.93211568159133
248,94.8847064118077,FALSE,No tutor,69.3766789828331
249,75.55192969816382,FALSE,No tutor,57.970092717766626
250,56.36900554192977,TRUE,Tutor,54.851386214915266
251,74.55464046566497,FALSE,No tutor,57.4130623832421
252,96.09467114397965,FALSE,No tutor,71.08230552962492
253,86.58022785824465,FALSE,No tutor,78.35219482491198
254,92.14475774007441,FALSE,No tutor,74.83037071426543
255,83.34286985511493,TRUE,Tutor,72.97713429498552
256,71.26506866967658,FALSE,No tutor,66.9749233510812
257,71.95430242972901,FALSE,No tutor,58.402570401635025
258,86.09384744976691,FALSE,No tutor,68.77385303254741
259,90.15207548034995,FALSE,No tutor,59.075303377192306
260,80.64040124180369,FALSE,No tutor,65.58496644561158
261,55.70895225061009,TRUE,Tutor,65.76383756634614
262,77.37971788561549,FALSE,No tutor,65.66933535053661
263,86.91495078509182,FALSE,No tutor,74.67103916967824
264,85.15683369526784,FALSE,No tutor,56.31548477512105
265,84.417465647933,FALSE,No tutor,65.89601339557973
266,62.10406490696009,TRUE,Tutor,70.46527609105956
267,42.257712299225105,TRUE,Tutor,52.88671575318197
268,69.40622853512708,TRUE,Tutor,62.42298627321366
269,84.08476177348312,TRUE,Tutor,80.19289914801682
270,78.44028632681888,FALSE,No tutor,66.53059394856172
271,85.00309044204093,FALSE,No tutor,67.9611147563657
272,80.1829364115961,FALSE,No tutor,76.991687808357
273,85.87016614771017,TRUE,Tutor,76.7010824042247
274,86.89267758669334,FALSE,No tutor,68.112336128531
275,75.28734343344576,FALSE,No tutor,64.63484916416448
276,77.3701873741741,TRUE,Tutor,80.78617578557527
277,85.1578131199294,FALSE,No tutor,70.9823345248049
278,95.06003913096573,FALSE,No tutor,71.45805428949691
279,77.27034141985905,FALSE,No tutor,67.97085287753816
280,87.6862802033081,FALSE,No tutor,73.698878207635
281,53.702003333907975,TRUE,Tutor,60.629561176956884
282,90.14634200179009,FALSE,No tutor,72.2363318099217
283,52.46850994740486,TRUE,Tutor,64.88443846702683
284,86.91512321413343,FALSE,No tutor,65.12097370993439
285,72.47953770255805,FALSE,No tutor,59.40523739375562
286,58.66955832991049,TRUE,Tutor,71.75523789021804
287,85.33810677593807,FALSE,No tutor,76.80112180842987
288,67.00081638441274,TRUE,Tutor,63.54199986630752
289,79.21614885579746,FALSE,No tutor,70.58059852543582
290,91.80865189863646,FALSE,No tutor,77.60440067038738
291,81.98349511623657,FALSE,No tutor,55.250162012822074
292,81.16248011408133,FALSE,No tutor,64.98289917311521
293,88.78490163142449,FALSE,No tutor,73.36886601832995
294,78.66914252594212,FALSE,No tutor,52.965256412883235
295,71.7359714148566,FALSE,No tutor,52.43891445508187
296,57.17663552068822,TRUE,Tutor,70.63218014610167
297,51.972312634117046,TRUE,Tutor,65.41860971072535
298,76.04872449795107,FALSE,No tutor,60.4688010910086
299,51.38361117817502,TRUE,Tutor,69.73934137912349
300,88.21231180877305,TRUE,Tutor,81.97098077386471
301,98.32367733567831,FALSE,No tutor,74.27333837762336
302,84.73881195203296,FALSE,No tutor,67.87701755151687
303,85.30180485104725,FALSE,No tutor,65.86482092287665
304,98.24513196074167,FALSE,No tutor,72.66418509519562
305,66.82121156421216,TRUE,Tutor,60.84297239729793
306,88.42325985016058,FALSE,No tutor,69.62397467835794
307,81.33956817375442,FALSE,No tutor,71.5808627798026
308,95.09458646290575,FALSE,No tutor,73.48092652970433
309,89.40769791510773,FALSE,No tutor,71.30598893128786
310,79.6060185518027,TRUE,Tutor,74.49242987859978
311,57.74767347518962,FALSE,No tutor,40.88782429493599
312,28.83980479105292,TRUE,Tutor,44.73677323707084
313,77.86527872969697,TRUE,Tutor,64.31842601307672
314,80.224687856371375,FALSE,No tutor,49.370952467652
315,85.22333643385174,TRUE,Tutor,86.65845274328854
316,43.388614641710184,TRUE,Tutor,61.80782187735103
317,93.03128370576329,FALSE,No tutor,75.60745090366945
318,72.18827312032742,FALSE,No tutor,63.43814935447797
319,78.5436057746278,TRUE,Tutor,77.09501891887018
320,86.4316188145049,FALSE,No tutor,64.46467517926612
321,94.6087305018507,FALSE,No tutor,80.79253011346734
322,73.63108962476394,FALSE,No tutor,65.70805624081436
323,78.43450321958892,FALSE,No tutor,68.31271161081975
324,89.00802753487825,FALSE,No tutor,72.31470368868979
325,75.48269736654201,TRUE,Tutor,77.1627145446536
326,82.06205502942247,FALSE,No tutor,59.5621134234833
327,87.25825339744053,FALSE,No tutor,66.72092568719798
328,68.18130138076583,TRUE,Tutor,78.4010964579709
329,82.8583096720472,FALSE,No tutor,58.45776676539471
330,96.436440857371025,FALSE,No tutor,74.91728253278563
331,99.00593981110713,FALSE,No tutor,68.04073455568725
332,86.10142893347287,FALSE,No tutor,64.89846755877954
333,60.22913069866021,FALSE,No tutor,50.060804354245576
334,56.4481923499601,TRUE,Tutor,58.333077694552344
335,72.02147098000988,FALSE,No tutor,64.25527324661691
336,94.59436352620713,FALSE,No tutor,74.2050425619301
337,74.14015475077956,TRUE,Tutor,78.58965290180906
338,38.41107777089442,TRUE,Tutor,44.83654382694608
339,99.77554187265713,FALSE,No tutor,77.01586665928545
340,88.39720643995483,FALSE,No tutor,62.34168109853207
341,53.145973568947404,TRUE,Tutor,63.16052427383548
342,67.57055080260169,FALSE,No tutor,46.07393283425979
343,61.45519350185397,FALSE,No tutor,48.60535647688003
344,69.12152873010052,TRUE,Tutor,75.70035766236197
345,67.34771040260365,TRUE,Tutor,69.13874692900143
346,77.53166719595926,FALSE,No tutor,63.67563494858462
347,89.79236591459316,FALSE,No tutor,67.7350674445235
348,92.5678677106228,FALSE,No tutor,75.18127060601614
349,77.16661836572966,FALSE,No tutor,68.09081422312065
350,84.08039658402268,FALSE,No tutor,69.03383674203954
351,89.62202832649268,TRUE,Tutor,70.10863097949294
352,69.95641855065493,TRUE,Tutor,74.39358195952903
353,75.10046791296311,TRUE,Tutor,72.11551554661027
354,91.69076838838221,FALSE,No tutor,76.29278213093141
355,85.32611345871139,FALSE,No tutor,72.13227682975665
356,79.00745648387216,FALSE,No tutor,73.29518359450495
357,93.92631878445629,FALSE,No tutor,65.50204718328193
358,82.19398104566335,TRUE,Tutor,72.79434019723557
359,87.59197894015382,FALSE,No tutor,74.71895915348948
360,97.71994982683778,FALSE,No tutor,65.67817935890525
361,82.18152705078492,FALSE,No tutor,79.57762784633175
362,85.52987330279403,FALSE,No tutor,57.81677388604871
363,86.38425535722331,FALSE,No tutor,57.52736508878495
364,66.93219276785715,TRUE,Tutor,67.25896848948202
365,75.29642994655555,FALSE,No tutor,66.51030297920825
366,92.64814945094369,FALSE,No tutor,78.90349394837932
367,70.84894821841142,FALSE,No tutor,66.65252590371868
368,79.50387874474968,FALSE,No tutor,69.39228453917885
369,74.87043719143777,FALSE,No tutor,67.14001288586314
370,64.63044211083968,FALSE,No tutor,48.87073494979566
371,75.81041955943026,TRUE,Tutor,78.3311733053583
372,38.781863879801904,TRUE,Tutor,54.779915746832934
373,75.78210612849894,TRUE,Tutor,72.01359550153883
374,92.78378256332296,FALSE,No tutor,67.49584149377566
375,92.53643267383255,FALSE,No tutor,77.86683368222
376,96.823398553417,FALSE,No tutor,78.96255009659541
377,88.70213321258122,FALSE,No tutor,72.5132997298842
378,87.99810820912019,FALSE,No tutor,65.52020380742997
379,86.42532013608381,FALSE,No tutor,68.94346227678874
380,63.0090482866089,TRUE,Tutor,74.17171520194061
381,92.93865487095712,FALSE,No tutor,72.14620995095514
382,77.38785645392656,FALSE,No tutor,60.50310898842772
383,68.47834530715443,TRUE,Tutor,71.95025407943282
384,79.9888980067962,FALSE,No tutor,71.27450771384278
385,74.76631602580183,FALSE,No tutor,69.02763927609877
386,90.06986658492595,FALSE,No tutor,71.7135817320926
387,93.04496296008267,FALSE,No tutor,68.75425951542421
388,72.96690314229551,FALSE,No tutor,53.193345401833525
389,83.90719231686487,FALSE,No tutor,75.84568195890085
390,71.8329219825253,TRUE,Tutor,76.64122226583686
391,71.08224434257345,TRUE,Tutor,82.6015969913268
392,45.41478875661703,TRUE,Tutor,56.83770917859213
393,83.89084690116987,FALSE,No tutor,60.9475521091534
394,62.11968849466432,TRUE,Tutor,64.02217261397293
395,86.94024272528705,FALSE,No tutor,57.79734317871102
396,94.3755115730053,FALSE,No tutor,67.35881275160912
397,92.36430801526059,FALSE,No tutor,75.48565766763878
398,80.17007239512648,FALSE,No tutor,52.41094674627716
399,75.97291160165165,FALSE,No tutor,59.36436894578145
400,88.62690700332233,FALSE,No tutor,64.5320764703117
401,73.67381965846026,FALSE,No tutor,68.32888752520427
402,63.68507162129671,TRUE,Tutor,68.73971177187879
403,93.10296698769208,FALSE,No tutor,79.82124795138323
404,96.92258535368597,FALSE,No tutor,74.02374221512906
405,92.90547272029343,FALSE,No tutor,59.52626655634303
406,89.50231037764715,FALSE,No tutor,73.15416080097128
407,82.29711310371913,FALSE,No tutor,65.63570518353838
408,58.931316907774175,TRUE,Tutor,57.86130575875338
409,72.85867704980305,FALSE,No tutor,71.59479731398625
410,85.93172242890559,TRUE,Tutor,87.0380577700333
411,78.44364967262159,TRUE,Tutor,80.74917548639758
412,85.15251483761226,FALSE,No tutor,65.15268296848296
413,54.35652515557362,TRUE,Tutor,61.544313032534106
414,53.28665903870292,TRUE,Tutor,50.804591966817306
415,92.07353421431799,FALSE,No tutor,79.37673861106957
416,88.02267381837929,FALSE,No tutor,72.2837400803138
417,95.67346080104757,FALSE,No tutor,63.49635166684605
418,69.90910991884466,TRUE,Tutor,74.62256988485319
419,73.6146609851791,FALSE,No tutor,63.73036241508676
420,89.02537008257174,FALSE,No tutor,70.55125535723523
421,64.25398360591771,TRUE,Tutor,66.82580738909459
422,94.0692019443178,FALSE,No tutor,68.67068827059855
423,91.6172418032969,FALSE,No tutor,64.95758820654129
424,78.49166797460241,FALSE,No tutor,58.481537978033174
425,68.06202924105158,TRUE,Tutor,62.81979634712505
426,62.904771577506246,TRUE,Tutor,72.95861983368047
427,56.38689508576965,TRUE,Tutor,63.44020573273988
428,92.55119335842161,FALSE,No tutor,82.89949622269783
429,63.4035861431733,TRUE,Tutor,64.9902666236581
430,79.553375599755,FALSE,No tutor,71.78007123390938
431,81.59579665486015,FALSE,No tutor,76.35584965195326
432,94.72281118485091,FALSE,No tutor,81.70121078966397
433,68.37649274728224,TRUE,Tutor,64.64519781225616
434,71.24734805557296,FALSE,No tutor,58.12044884393811
435,78.07146741783428,FALSE,No tutor,58.3132239559599
436,91.11704204061756,FALSE,No tutor,74.4818665626336
437,89.00584244262879,FALSE,No tutor,68.05586510827692
438,77.98843002418624,FALSE,No tutor,60.64217767586373
439,54.93484517930756,TRUE,Tutor,63.12607529283362
440,83.31210102896247,FALSE,No tutor,74.26543605812665
441,89.34038010234076,TRUE,Tutor,69.91687335757223
442,68.32420120816262,TRUE,Tutor,61.57733063855565
443,69.74958696781735,TRUE,Tutor,71.30879091386166
444,47.15950724853117,TRUE,Tutor,59.56413186402721
445,42.41009993939926,TRUE,Tutor,58.51433994546733
446,80.08245057215211,FALSE,No tutor,67.03851342017845
447,77.75577961562585,TRUE,Tutor,74.27784549138852
448,87.23135329599731,FALSE,No tutor,68.52785019685287
449,89.10197578603156,FALSE,No tutor,67.6674231942781
450,83.0707561946614,FALSE,No tutor,73.20427559761654
451,73.72856883935526,FALSE,No tutor,72.79487352344152
452,78.23314074439705,TRUE,Tutor,76.82287471571965
453,74.22768221982807,FALSE,No tutor,56.3428197914377
454,74.26371825216205,FALSE,No tutor,68.96241162739142
455,63.286408484487175,TRUE,Tutor,66.52477792518002
456,82.02828064844937,FALSE,No tutor,67.28446988097441
457,37.2400150933999,TRUE,Tutor,64.12204992919564
458,69.5321464776778,TRUE,Tutor,75.98594826590279
459,92.2977175704173,FALSE,No tutor,62.89631960956845
460,82.07825720657772,TRUE,Tutor,83.93356937884873
461,67.85306320093338,TRUE,Tutor,74.32956296805347
462,83.94271717621957,TRUE,Tutor,82.33303446070715
463,71.43878939111832,FALSE,No tutor,50.06239563270999
464,47.32921854952958,TRUE,Tutor,60.126020782210546
465,86.94600176844037,FALSE,No tutor,63.897162612940235
466,78.0591024795739,FALSE,No tutor,57.537705236405586
467,85.94456450206593,FALSE,No tutor,70.82345571158262
468,91.73931367459846,FALSE,No tutor,78.60645893586741
469,96.50323062291875,FALSE,No tutor,71.8991700692465
470,74.32719715762045,FALSE,No tutor,64.85965823084994
471,65.93710512538307,FALSE,No tutor,45.32840812099522
472,65.0711336088368,TRUE,Tutor,71.3758523105732
473,93.80086701120563,FALSE,No tutor,74.24854385879487
474,91.76119486005129,FALSE,No tutor,65.17877494210933
475,91.85938890378502,FALSE,No tutor,75.75086686547756
476,87.3713817417803,FALSE,No tutor,68.8256722058894
477,74.79469984754722,TRUE,Tutor,68.32008390079268
478,66.09850182497773,TRUE,Tutor,71.07395355241201
479,57.21664566951673,TRUE,Tutor,71.82049205109352
480,65.62286667518293,FALSE,No tutor,55.288999367186946
481,87.5096899687803,FALSE,No tutor,70.87736217799653
482,91.27064380840699,FALSE,No tutor,82.60035371391416
483,82.4121378550506,TRUE,Tutor,74.041098805686
484,75.91446424093161,FALSE,No tutor,61.91340718094709
485,63.07894477971981,TRUE,Tutor,70.42097700567277
486,89.10906685193221,TRUE,Tutor,80.89772683103516
487,72.51367334608577,FALSE,No tutor,65.35103261625528
488,46.4149201244732,TRUE,Tutor,53.65298877870329
489,89.64179539192696,FALSE,No tutor,79.93098514674104
490,81.29080972552428,FALSE,No tutor,72.33850086534295
491,96.12151535312677,FALSE,No tutor,76.40959058865867
492,72.57807328873464,FALSE,No tutor,48.64007492021174
493,86.82345404453426,TRUE,Tutor,79.60503623272916
494,89.87572145296329,FALSE,No tutor,77.0421130132819
495,88.38240528954246,FALSE,No tutor,55.68611649397084
496,69.38851603724376,FALSE,No tutor,61.45675885371125
497,97.77055463078564,FALSE,No tutor,69.33015124271643
498,84.13501428796482,TRUE,Tutor,67.38187471223594
